MasterDataType,MainOrganizationId,OrganizationMainIndex,OrganizationId,GovernmentOfficeOrganizationAffiliation,OrganizationName,Alias,UnifiedSocialCreditCode,OrganizationOperationStatus,OrganizationOperationStatusCode,SuperiorSupervisoryOrganization,SuperiorSupervisoryOrganizationMainIndex,EconomicType,EconomicTypeCode,CivilAdministrativeDivisionDistrictCounty,CivilAdministrativeDivisionDistrictCountyCode,CivilAdministrativeDivisionStreet,CivilAdministrativeDivisionStreetCode,DetailedAddress,GeographicalLongitude,GeographicalLatitude,OrganizationPostcode,OrganizationContactTelephone,OrganizationEmail,OrganizationWebsiteDomain,MedicalInstitutionPracticingLicenseRegistrationNumber,HealthInstitutionOrganizationCode,HealthInstitutionCategory,HealthInstitutionCategoryCode,SecondaryOrganizationName,SecondaryOrganizationMainIndexNumber,SecondaryOrganizationType,SecondaryOrganizationTypeCode,ThreeLevelAccreditationGradeOfChineseHospitalsGrade,ThreeLevelAccreditationGradeOfChineseHospitalsGradeCode,OrganizationClassificationManagementType,OrganizationClassificationManagementTypeCode,SuperiorOrganization,SuperiorOrganizationMainIndexNumber,PersonInChargeName,PersonInChargeTelephone
组织机构主数据,,394b8412-e04c-41d8-bd4d-a2b4d11e4473,500000000526,区级,重庆市沙坪坝区歌乐山社区卫生服务中心,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,111a0fb8-0f2b-42ca-8f3d-0f0ba256c202,500000000528,区级,重庆市沙坪坝区天星桥街道社区卫生服务中心,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9257913a-3ec5-477f-a707-dfd6d90b117d,500000000530,,重庆东华医院,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,66470543-fdd5-41a4-94e1-95088be5486f,500000000534,,重庆康明斯发动机有限公司综合门诊部,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5fb659d0-f179-4de2-9011-0a67e4e6ec14,500000000536,,重庆师范大学医院,,,,,,,,,高新区,500133,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a774b6ff-083d-408f-b2fb-fde01f9a8d3c,500000000550,,重庆嘉陵医院,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5cca9996-ab32-4faf-9030-fe573ec4fba1,500000000554,,西南药业股份有限公司综合门诊部,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6c89bb47-ffbb-4cd1-886f-5d04223a2494,500000000556,,西南政法大学沙坪坝校区综合门诊部,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1838bdef-d576-4605-bbf7-e433ec8596c6,500000000568,,四川外国语大学医院,,,,,,,,,沙坪坝区,500106,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4ac11e0e-43ca-4b3c-9588-aadfdb9c3dc4,500000000574,,重庆巴山医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,60bbfe2a-97a9-4b1d-afd7-82c9e7697a2c,500000000578,区级,重庆市高新区人民医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,048f6f8b-e5f6-42cc-98de-dfeafec6cd34,500000000580,区级,重庆市九龙坡区第二人民医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ef55c98a-83af-4dfc-901d-2fcde2f576b7,500000000582,区级,重庆市九龙坡区人民医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c11a36bd-be21-4ae0-a8ec-efb1ea995bde,500000000584,区级,重庆市九龙坡区妇幼保健计划生育服务中心,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,354d87f3-21f7-4946-a795-72c617a039f3,500000000586,,重庆市总工会杨家坪疗养院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3450e160-a5e4-440b-96c3-7256accf772e,500000000588,区级,重庆市九龙坡区中医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c486b4db-48db-4373-b7a9-37bc13f303c3,500000000592,,重庆新里程康华医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a63fc5d7-d7ff-496e-82cc-e4415bef7d8f,500000000598,,重庆丰益中医肛肠医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,33e3e88e-be4a-4aef-b219-545d7ddbf485,500000000602,,重庆渝西医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f063a72a-804d-4d2c-8128-c089f9517731,500000000606,,益建门诊部,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3d1710cd-95c0-456e-937c-ab09f98269bc,500000000610,区级,重庆建设医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4641f01e-c5ae-4538-a99a-312cf312bff0,500000000614,,重庆明好医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,89b2d790-5360-428a-a519-21ad3e010ff0,500000000620,,重庆玺州医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4c94ebfe-cc17-46eb-b800-1a4813c16cfb,500000000622,,国药重庆西南铝医院,,,,,,,,,九龙坡区,500107,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,fb1e12d2-6af3-4017-803e-60949938aac4,500000000624,区级,重庆市第五人民医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,23de82e2-f313-492e-8d4a-359531ec1b4c,500000000626,市级,重庆医药高等专科学校附属第一医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,523aef0f-4dea-4050-81b0-09c0e57e4ed8,500000000630,区级,重庆市南岸区中医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,51f662d7-df42-4b32-82a8-df095bfaf145,500000000632,区级,重庆市南岸区妇幼保健计划生育服务中心（重庆市南岸区妇幼保健院）,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,585105b4-8121-4f77-b77f-14790877c537,500000000634,区级,重庆市南岸区人民医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2d1b44fa-b70b-4fac-82c1-32d41793e6ba,500000000638,,重庆南坪现代医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d0ead54c-40ff-4120-89c8-65ea833d9243,500000000642,区级,重庆市南岸区铜元局街道社区卫生服务中心,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,280efe27-fff4-4904-add9-6739107ce2e7,500000000644,,重庆新里程盛景医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a7c455be-c8b2-4674-87ca-9dccd5ccc0c3,500000000650,,康平医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f60bf036-34f3-425d-8bb4-84c77941fae1,500000000654,区级,重庆市渝都监狱医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8471c056-e64c-4cbd-a209-41885c640217,500000000656,,重庆交通大学医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7c49aa78-5866-47ab-81b2-ee2887d2ef49,500000000662,,重庆西计医院,,,,,,,,,南岸区,500108,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1136a6f0-e726-4f5b-ab02-a159eff05d2a,500000000672,区级,重庆市第九人民医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,192f1f31-e455-4edc-bfbe-43c2ca240367,500000000674,,重庆市莱特福疗养院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ad62058b-9d4a-4778-a8bb-eae25118483b,500000000680,区级,重庆市北碚区精神卫生中心,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,163c6012-1529-4e45-8862-a2be5f03e432,500000000682,区级,重庆市北碚区澄江镇中心卫生院（北碚区红十字医院）,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,08c70234-9e4c-48c3-92b6-890ea0581f5e,500000000684,区级,重庆市北碚区妇幼保健计划生育服务中心,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,96ec18e1-dc21-4538-bf2d-1543a172045b,500000000686,区级,重庆市北碚区北温泉街道云清路社区卫生服务站,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,91a80d2c-416c-42cc-ab55-e191012fe737,500000000688,区级,广州中医药大学第一附属医院重庆医院（重庆市北碚区中医院）,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a53a3db3-d19c-4c53-843a-097b4fd64635,500000000690,,重庆北碚大明济众医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bcd84fa1-4ef8-4618-a011-dc138d05f1b6,500000000692,,重庆云泉医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f97d310d-9f86-4c87-8700-5de115d31130,500000000694,区级,重庆市戒毒管理局中心医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8fedc8d2-0078-44da-aecb-e267a8ec6435,500000000698,,重庆能投健康产业有限公司天府医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ae515b1d-1724-4ed3-b09b-97bd3d7094c2,500000000700,,西南大学医院（西南大学社区卫生服务中心）,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8582b760-509b-4c42-9530-9dadbb4dc395,500000000702,,中国人民解放军第6905厂职工医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4977c919-b204-471f-9bcd-141ba5e046de,500000000704,,重庆聚宁医院（原巨能路桥职工医院）,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,569aa1de-e67c-499b-b68e-0561021fea89,500000000708,,重庆红爱医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a396e832-6405-44ff-bbf5-eced1cba6ead,500000000710,区级,重庆市北碚区朝阳街道社区卫生服务中心,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f99c5ffd-cafd-42e6-a3e5-c50475f1bc42,500000000712,,重庆济民医院,,,,,,,,,北碚区,500109,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,05b26f5d-ad45-4a4a-89d5-3fddef5ed2e1,500000000714,区级,重庆市万盛经济技术开发区人民医院,,,,,,,,,万盛经开区,500131,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,32061af0-91b0-48dc-8f96-5951c53cc708,500000000716,区级,重庆市万盛经济技术开发区中医院,,,,,,,,,万盛经开区,500131,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,508e9d81-967a-4733-8a21-573229fa9e1d,500000000718,区级,重庆市万盛经济技术开发区妇幼保健院,,,,,,,,,万盛经开区,500131,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a02d96d6-b664-4934-8a2d-fd6297395bfe,500000000722,,重庆南桐矿业有限责任公司总医院,,,,,,,,,万盛经开区,500131,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7022a7d0-c73f-4ba0-a458-6fa55e8bd641,500000000728,区级,重庆市双桥经济技术开发区人民医院,,,,,,,,,大足区,500111,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,70ce9672-80aa-40bc-b389-69c9ecaf14c1,500000000732,区级,重庆市渝北区中医院,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,78bdf19d-e4dc-479a-8a8c-cfd02a33dd9b,500000000734,区级,重庆市渝北区妇幼保健计划生育服务中心（重庆市渝北区妇幼保健院）,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,20a6812f-3b84-440b-a9a1-271491834a6c,500000000736,,重庆红石医院,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1e2188a6-1fb9-441b-a7e8-de0afd74b6ee,500000000738,区级,重庆市渝北区第二人民医院,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e0bc8fd8-d686-409f-9552-150b1bdc7e13,500000000740,区级,重庆市渝北区人民医院,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f4b85b6b-1634-4d6c-ab93-4da327a54aa4,500000000742,,重庆仁爱医院,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bd552f55-2a5e-4973-9543-1eda318d5848,500000000744,,重庆东和医院,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1a1dca37-2963-4916-8666-55bbfd000932,500000000754,,重庆芳华医院,,,,,,,,,渝北区,500112,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,34aaf026-1993-43a2-b6ba-50959d4a39d5,500000000762,,重庆大江医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,71bc3c0f-eee0-4f0f-ad5c-4d5309c7966e,500000000764,区级,重庆市第七人民医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3229fa28-7baf-47de-95d4-a2fa8f064deb,500000000766,,重庆南郊医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4372ae06-1c2f-4bd1-a5d2-936f7d03a2ce,500000000770,区级,重庆市巴南区人民医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,cb5d71ec-ecd7-423c-872f-89342534a1dc,500000000772,区级,重庆市巴南区中医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3227e0da-9ca9-4977-8f0f-fc5a9234ba88,500000000774,区级,重庆市巴南区妇幼保健院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bb964571-c5a3-47ee-b9c9-00f309ed6e6c,500000000776,区级,重庆市巴南区皮肤病防治院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e40dd37a-8048-4f7e-b35e-ccb794e863b8,500000000778,,重庆市总工会南温泉疗养院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,51f9eba5-9587-4d55-916f-caebc5666c90,500000000780,,重庆新里程其济医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a4990598-5b28-41b3-a6eb-eae3fc29589d,500000000782,,重庆济仁医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,934d4cba-f4cc-4d06-90ee-442f7f007aed,500000000784,区级,重庆市福康医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c8b2dfa6-22a0-43b4-96f5-a450c8d5be0c,500000000786,,重庆熙康医院,,,,,,,,,巴南区,500113,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6339aa73-1d06-426d-a7b6-ddfc883a6c45,500000000792,区级,重庆市黔江中心医院,,,,,,,,,黔江区,500114,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,16febaf9-bbce-480a-9717-fd793b81ea3e,500000000794,区级,重庆市黔江区妇幼保健院,,,,,,,,,黔江区,500114,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ba347d98-b82a-4d33-a77d-fa12ad5db9c0,500000000796,区级,重庆市黔江区中医院,,,,,,,,,黔江区,500114,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d52d9965-5f94-4963-b027-e55eff91f3b5,500000000798,,重庆黔江民族医院,,,,,,,,,黔江区,500114,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ada6f9fb-a75e-4241-8e5e-cda30a81e8d2,500000000800,,重庆长寿化工园区医院,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,562fe803-eeee-400e-94ff-6a25cfdbb204,500000000806,区级,重庆市长寿区人民医院,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f526ba6f-7896-4473-b251-f849926fae82,500000000808,区级,重庆市长寿区精神卫生中心,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0382eac8-aee6-47dd-8887-4c671c08aad1,500000000810,区级,重庆市长寿区中医院,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,86805140-57ad-4bcf-9546-0e22a8196345,500000000812,,重庆市长寿区疾病预防控制中心门诊部,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ad605229-74f5-4858-b5cd-fd87fbeb08c0,500000000814,区级,重庆市长寿区妇幼保健院,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4d67def0-d8a3-4b79-9e73-306dea22803f,500000000820,,长寿区瑞滨医院,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,306e4488-863d-4624-aa6e-c383ff0995f2,500000000822,,重庆市长寿区川东医院,,,,,,,,,长寿区,500115,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d2e0340a-a691-417e-a935-43f44034b040,500000000842,区级,重庆市江津区第二人民医院,,,,,,,,,江津区,500116,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1cb0bfbd-1c1c-4ba0-9262-134cf5196f82,500000000848,区级,重庆市江津区中心医院,,,,,,,,,江津区,500116,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,52b2f2e4-94a5-4f71-9fad-3df37c0cb375,500000000850,区级,重庆市江津区中医院,,,,,,,,,江津区,500116,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,973ef263-bb9a-465b-ab2b-31a0a29fd9a8,500000000852,区级,重庆市江津区妇幼保健院,,,,,,,,,江津区,500116,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b11175d3-f71a-4d1c-bc66-c4ee3d0c1b72,500000000854,区级,重庆市江津精神康复院,,,,,,,,,江津区,500116,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8ff30cff-7689-481e-93c0-4316e808e903,500000000866,区级,重庆市江津区精神病医院,,,,,,,,,江津区,500116,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,953a6ed2-f909-4fe6-b957-f0a5b429e894,500000000872,区级,重庆市合川区人民医院,,,,,,,,,合川区,500117,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,121a410d-78d5-4ece-ba33-e8c1283b3b9e,500000000874,市级,重庆市革命伤残军人康复医院,,,,,,,,,合川区,500117,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5168877d-210c-4338-9299-9a33d1ac6c12,500000000876,区级,重庆市合川区中医院,,,,,,,,,合川区,500117,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,90df0b63-e2f4-434d-a6df-70068ed08f6e,500000000878,区级,重庆市合川区妇幼保健院,,,,,,,,,合川区,500117,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,cdb7045c-6f96-405f-b4dd-303898032199,500000000880,区级,重庆市合川区中西医结合医院,,,,,,,,,合川区,500117,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e39aa25d-10b5-479e-8cc4-138816225bc6,500000000882,,天府矿务局三汇职工医院,,,,,,,,,合川区,500117,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,20e7b6ed-5e32-4f4e-ab9b-0ac2e22c275b,500000000886,市级,重庆医科大学附属永川医院,,,,,,,,,永川区,500118,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c7d7c6bc-bb87-4e48-a585-71e15272e3f3,500000000888,区级,重庆市永川区人民医院,,,,,,,,,永川区,500118,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a0e81eb1-d772-4c97-abc6-fdcab1e962f0,500000000890,区级,江苏省中医院重庆医院（重庆市永川区中医院）,,,,,,,,,永川区,500118,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,89ed1ab0-8501-4fbf-9c02-38726c178ff9,500000000892,区级,重庆市永川区妇幼保健院,,,,,,,,,永川区,500118,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,41084592-7500-47ef-8e20-91796e30c162,500000000894,区级,重庆市永川区南大街街道社区卫生服务中心,,,,,,,,,永川区,500118,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ab716809-ae0b-4f6e-9f68-9208f8420990,500000000896,区级,重庆市永川区精神卫生中心,,,,,,,,,永川区,500118,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,51fb78d0-1d8c-4d40-86a2-f8ca155a2b3d,500000000902,区级,重庆市永川监狱医院,,,,,,,,,永川区,500118,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a62f1fb8-2c5a-4615-b6ac-771336fac0e5,500000000906,区级,重庆市女子监狱医院,,,,,,,,,高新区,500133,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3c99a933-c593-4518-8b3a-08f309fbc142,500000000916,区级,重庆市南川区结核病防治所,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,11567ed8-feea-4717-b731-aee28c62973b,500000000918,区级,重庆市南川区中医医院,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,254dedaf-0899-4897-9c84-0ae890e9c88d,500000000924,区级,重庆市南川区人民医院,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,61c4184f-ad1d-4b07-a24c-f20815affa5f,500000000926,区级,重庆市南川区妇幼保健院,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f7cfc60d-3e7b-4326-af0b-a3d269b8bfb9,500000000928,,重庆市南川区宏仁医院,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9879ac65-5fa9-4563-b4ff-6842792c2d95,500000000932,,重庆市南川区城中医院,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,07281266-76b8-4bbc-a2a7-5c7726e93272,500000000934,,重庆市南川区红十字会博爱医院,,,,,,,,,南川区,500119,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e9d7126f-4ebe-4731-a952-303cd6918020,500000000936,,重庆松藻煤电有限责任公司总医院,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c4dea186-0e59-493f-8f41-2b28f6ffa32b,500000000938,区级,重庆市綦江区通惠街道社区卫生服务中心,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1bb5b9ee-993a-4665-8841-db14d991cecc,500000000940,区级,江苏省人民医院重庆医院,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c06c299a-9905-4a86-b695-7cfaf31784be,500000000942,区级,重庆市綦江区中医院,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a338833e-b80a-4f89-adf7-2f88a6683822,500000000944,区级,重庆市綦江区精神卫生中心,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5d2e5e42-3a4a-4587-baf6-cb8aa70edf7f,500000000946,区级,重庆市綦江区结核病防治所,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,61afabf5-26c5-4c0b-9b7b-819068f613e5,500000000948,区级,重庆市綦江区妇幼保健院,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bdd1e290-99f4-4d50-b1e7-71f080a2b512,500000000950,,重庆松藻煤电有限责任公司总医院渝阳矿分院,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,aea397f9-5ddd-419d-9e29-50ff9473967c,500000000952,,重庆冶炼集团有限责任公司职工医院,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,41457f25-f51f-49d7-bd57-609e6db35d24,500000000964,,重庆松藻煤电有限责任公司总医院石壕矿分院,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a9c8fa34-396a-4520-b2a6-bd74524f10b5,500000000966,,重庆松藻煤电有限责任公司总医院松藻矿分院,,,,,,,,,綦江区,500110,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1d20c3c3-30b9-4309-8656-74c741e89e68,500000000968,区级,重庆市潼南区人民医院,,,,,,,,,潼南区,500152,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,63f87e14-7c31-41eb-aebd-ce807a9882f8,500000000970,区级,重庆市潼南区中医院,,,,,,,,,潼南区,500152,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a81ca468-dd19-46b4-a350-59eb0381ddb7,500000000972,区级,重庆市潼南区妇幼保健计划生育服务中心,,,,,,,,,潼南区,500152,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ff913ee4-8314-4081-90d6-d36d666ad468,500000000974,区级,重庆市潼南区精神卫生中心,,,,,,,,,潼南区,500152,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5e320090-db40-4854-b44b-1f13269d072d,500000000978,,重庆潼南高泽医院,,,,,,,,,潼南区,500152,,,,,,,,,,,,,,,,,,,,,,,,,,
